question,source,sql
What are the amenities in the dorm that a student who has the last name of var0 lives in ?,spider,"SELECT DORM_AMENITYalias0.AMENITY_NAME FROM DORM AS DORMalias0 JOIN HAS_AMENITY AS HAS_AMENITYalias0 ON HAS_AMENITYalias0.DORMID = DORMalias0.DORMID JOIN DORM_AMENITY AS DORM_AMENITYalias0 ON HAS_AMENITYalias0.AMENID = DORM_AMENITYalias0.AMENID JOIN LIVES_IN AS LIVES_INalias0 ON LIVES_INalias0.DORMID = DORMalias0.DORMID JOIN STUDENT AS STUDENTalias0 ON STUDENTalias0.STUID = LIVES_INalias0.STUID WHERE STUDENTalias0.LNAME = ""var0"" ;"
"Find the emails and phone numbers of all the customers , ordered by email address and phone number .",spider,"SELECT CUSTOMERSalias0.EMAIL_ADDRESS , CUSTOMERSalias0.PHONE_NUMBER FROM CUSTOMERS AS CUSTOMERSalias0 ORDER BY CUSTOMERSalias0.EMAIL_ADDRESS , CUSTOMERSalias0.PHONE_NUMBER ;"
"What are the emails and phone numbers of all customers , sorted by email address and phone number ?",spider,"SELECT CUSTOMERSalias0.EMAIL_ADDRESS , CUSTOMERSalias0.PHONE_NUMBER FROM CUSTOMERS AS CUSTOMERSalias0 ORDER BY CUSTOMERSalias0.EMAIL_ADDRESS , CUSTOMERSalias0.PHONE_NUMBER ;"
"Which city has the least number of customers whose type code is "" var0 "" ?",spider,"SELECT CUSTOMERSalias0.TOWN_CITY FROM CUSTOMERS AS CUSTOMERSalias0 WHERE CUSTOMER_TYPE_CODE = ""var0"" GROUP BY TOWN_CITY ORDER BY COUNT( * ) LIMIT 1 ;"
"Return the city with the customer type code "" var0 "" that had the fewest customers .",spider,"SELECT CUSTOMERSalias0.TOWN_CITY FROM CUSTOMERS AS CUSTOMERSalias0 WHERE CUSTOMER_TYPE_CODE = ""var0"" GROUP BY TOWN_CITY ORDER BY COUNT( * ) LIMIT 1 ;"
List the name of all products along with the number of complaints that they have received .,spider,"SELECT COUNT( COMPLAINTSalias0.* ) , PRODUCTSalias0.PRODUCT_NAME FROM PRODUCTS AS PRODUCTSalias0 JOIN COMPLAINTS AS COMPLAINTSalias0 ON PRODUCTSalias0.PRODUCT_ID = COMPLAINTSalias0.PRODUCT_ID GROUP BY PRODUCTSalias0.PRODUCT_NAME ;"
"What are all the different product names , and how many complains has each received ?",spider,"SELECT COUNT( COMPLAINTSalias0.* ) , PRODUCTSalias0.PRODUCT_NAME FROM PRODUCTS AS PRODUCTSalias0 JOIN COMPLAINTS AS COMPLAINTSalias0 ON PRODUCTSalias0.PRODUCT_ID = COMPLAINTSalias0.PRODUCT_ID GROUP BY PRODUCTSalias0.PRODUCT_NAME ;"
Find the emails of customers who has filed a complaints of the product with the most complaints .,spider,SELECT CUSTOMERSalias0.EMAIL_ADDRESS FROM CUSTOMERS AS CUSTOMERSalias0 JOIN COMPLAINTS AS COMPLAINTSalias0 ON CUSTOMERSalias0.CUSTOMER_ID = COMPLAINTSalias0.CUSTOMER_ID GROUP BY CUSTOMERSalias0.CUSTOMER_ID ORDER BY COUNT( COMPLAINTSalias0.* ) LIMIT 1 ;
What are the emails of customers who have filed complaints on the product which has had the greatest number of complaints ?,spider,SELECT CUSTOMERSalias0.EMAIL_ADDRESS FROM CUSTOMERS AS CUSTOMERSalias0 JOIN COMPLAINTS AS COMPLAINTSalias0 ON CUSTOMERSalias0.CUSTOMER_ID = COMPLAINTSalias0.CUSTOMER_ID GROUP BY CUSTOMERSalias0.CUSTOMER_ID ORDER BY COUNT( COMPLAINTSalias0.* ) LIMIT 1 ;
Which products has been complained by the customer who has filed least amount of complaints ?,spider,SELECT DISTINCT PRODUCTSalias0.PRODUCT_NAME FROM PRODUCTS AS PRODUCTSalias0 JOIN COMPLAINTS AS COMPLAINTSalias0 ON PRODUCTSalias0.PRODUCT_ID = COMPLAINTSalias0.PRODUCT_ID JOIN CUSTOMERS AS CUSTOMERSalias0 GROUP BY CUSTOMERSalias0.CUSTOMER_ID ORDER BY COUNT( COMPLAINTSalias0.* ) LIMIT 1 ;
Return the names of products that have had complaints filed by the customer who has filed the fewest complaints .,spider,SELECT DISTINCT PRODUCTSalias0.PRODUCT_NAME FROM PRODUCTS AS PRODUCTSalias0 JOIN COMPLAINTS AS COMPLAINTSalias0 ON PRODUCTSalias0.PRODUCT_ID = COMPLAINTSalias0.PRODUCT_ID JOIN CUSTOMERS AS CUSTOMERSalias0 GROUP BY CUSTOMERSalias0.CUSTOMER_ID ORDER BY COUNT( COMPLAINTSalias0.* ) LIMIT 1 ;
What is the phone number of the customer who has filed the most recent complaint ?,spider,SELECT CUSTOMERSalias0.PHONE_NUMBER FROM CUSTOMERS AS CUSTOMERSalias0 JOIN COMPLAINTS AS COMPLAINTSalias0 ON CUSTOMERSalias0.CUSTOMER_ID = COMPLAINTSalias0.CUSTOMER_ID ORDER BY COMPLAINTSalias0.DATE_COMPLAINT_RAISED DESC LIMIT 1 ;
Return the phone number of the customer who filed the complaint that was raised most recently .,spider,SELECT CUSTOMERSalias0.PHONE_NUMBER FROM CUSTOMERS AS CUSTOMERSalias0 JOIN COMPLAINTS AS COMPLAINTSalias0 ON CUSTOMERSalias0.CUSTOMER_ID = COMPLAINTSalias0.CUSTOMER_ID ORDER BY COMPLAINTSalias0.DATE_COMPLAINT_RAISED DESC LIMIT 1 ;
Find the email and phone number of the customers who have never filed a complaint before .,spider,"SELECT CUSTOMERSalias0.EMAIL_ADDRESS , CUSTOMERSalias0.PHONE_NUMBER FROM CUSTOMERS AS CUSTOMERSalias0 WHERE CUSTOMERSalias0.CUSTOMER_ID NOT IN ( SELECT COMPLAINTSalias0.CUSTOMER_ID FROM COMPLAINTS AS COMPLAINTSalias0 ) ;"
What are the emails and phone numbers of custoemrs who have never filed a complaint ?,spider,"SELECT CUSTOMERSalias0.EMAIL_ADDRESS , CUSTOMERSalias0.PHONE_NUMBER FROM CUSTOMERS AS CUSTOMERSalias0 WHERE CUSTOMERSalias0.CUSTOMER_ID NOT IN ( SELECT COMPLAINTSalias0.CUSTOMER_ID FROM COMPLAINTS AS COMPLAINTSalias0 ) ;"
Find the phone number of all the customers and staff .,spider,SELECT CUSTOMERSalias0.PHONE_NUMBER FROM CUSTOMERS AS CUSTOMERSalias0 UNION SELECT STAFFalias0.PHONE_NUMBER FROM STAFF AS STAFFalias0 ;
What are the phone numbers of all customers and all staff members ?,spider,SELECT CUSTOMERSalias0.PHONE_NUMBER FROM CUSTOMERS AS CUSTOMERSalias0 UNION SELECT STAFFalias0.PHONE_NUMBER FROM STAFF AS STAFFalias0 ;
"What is the description of the product named "" var0 "" ?",spider,"SELECT PRODUCTSalias0.PRODUCT_DESCRIPTION FROM PRODUCTS AS PRODUCTSalias0 WHERE PRODUCTSalias0.PRODUCT_NAME = ""var0"" ;"
"Return the description of the product called "" var0 "" .",spider,"SELECT PRODUCTSalias0.PRODUCT_DESCRIPTION FROM PRODUCTS AS PRODUCTSalias0 WHERE PRODUCTSalias0.PRODUCT_NAME = ""var0"" ;"
Find the name and category of the most expensive product .,spider,"SELECT PRODUCTSalias0.PRODUCT_CATEGORY_CODE , PRODUCTSalias0.PRODUCT_NAME FROM PRODUCTS AS PRODUCTSalias0 ORDER BY PRODUCTSalias0.PRODUCT_PRICE DESC LIMIT 1 ;"
What is the name and category code of the product with the highest price ?,spider,"SELECT PRODUCTSalias0.PRODUCT_CATEGORY_CODE , PRODUCTSalias0.PRODUCT_NAME FROM PRODUCTS AS PRODUCTSalias0 ORDER BY PRODUCTSalias0.PRODUCT_PRICE DESC LIMIT 1 ;"
Find the prices of products which has never received a single complaint .,spider,SELECT PRODUCTSalias0.PRODUCT_PRICE FROM PRODUCTS AS PRODUCTSalias0 WHERE PRODUCTSalias0.PRODUCT_ID NOT IN ( SELECT COMPLAINTSalias0.PRODUCT_ID FROM COMPLAINTS AS COMPLAINTSalias0 ) ;
What are the prices of products that have never gotten a complaint ?,spider,SELECT PRODUCTSalias0.PRODUCT_PRICE FROM PRODUCTS AS PRODUCTSalias0 WHERE PRODUCTSalias0.PRODUCT_ID NOT IN ( SELECT COMPLAINTSalias0.PRODUCT_ID FROM COMPLAINTS AS COMPLAINTSalias0 ) ;
What is the average price of the products for each category ?,spider,"SELECT AVG( PRODUCTSalias0.PRODUCT_PRICE ) , PRODUCTSalias0.PRODUCT_CATEGORY_CODE FROM PRODUCTS AS PRODUCTSalias0 GROUP BY PRODUCTSalias0.PRODUCT_CATEGORY_CODE ;"
Return the average price of products that have each category code .,spider,"SELECT AVG( PRODUCTSalias0.PRODUCT_PRICE ) , PRODUCTSalias0.PRODUCT_CATEGORY_CODE FROM PRODUCTS AS PRODUCTSalias0 GROUP BY PRODUCTSalias0.PRODUCT_CATEGORY_CODE ;"
Find the last name of the staff member who processed the complaint of the cheapest product .,spider,SELECT STAFFalias0.LAST_NAME FROM STAFF AS STAFFalias0 JOIN COMPLAINTS AS COMPLAINTSalias0 ON STAFFalias0.STAFF_ID = COMPLAINTSalias0.STAFF_ID JOIN PRODUCTS AS PRODUCTSalias0 ON PRODUCTSalias0.PRODUCT_ID = COMPLAINTSalias0.PRODUCT_ID ORDER BY PRODUCTSalias0.PRODUCT_PRICE LIMIT 1 ;
What is the last name of the staff member in charge of the complaint on the product with the lowest price ?,spider,SELECT STAFFalias0.LAST_NAME FROM STAFF AS STAFFalias0 JOIN COMPLAINTS AS COMPLAINTSalias0 ON STAFFalias0.STAFF_ID = COMPLAINTSalias0.STAFF_ID JOIN PRODUCTS AS PRODUCTSalias0 ON PRODUCTSalias0.PRODUCT_ID = COMPLAINTSalias0.PRODUCT_ID ORDER BY PRODUCTSalias0.PRODUCT_PRICE LIMIT 1 ;
Which complaint status has more than var0 records on file ?,spider,SELECT COMPLAINTSalias0.COMPLAINT_STATUS_CODE FROM COMPLAINTS AS COMPLAINTSalias0 GROUP BY COMPLAINTSalias0.COMPLAINT_STATUS_CODE HAVING COUNT( COMPLAINTSalias0.* ) > var0 ;
Return complaint status codes have more than var0 corresponding complaints ?,spider,SELECT COMPLAINTSalias0.COMPLAINT_STATUS_CODE FROM COMPLAINTS AS COMPLAINTSalias0 GROUP BY COMPLAINTSalias0.COMPLAINT_STATUS_CODE HAVING COUNT( COMPLAINTSalias0.* ) > var0 ;
"Find the last name of the staff whose email address contains "" var0 "" .",spider,"SELECT STAFFalias0.LAST_NAME FROM STAFF AS STAFFalias0 WHERE STAFFalias0.EMAIL_ADDRESS LIKE ""var0"" ;"
"What are the last names of staff with email addressed containing the substring "" var0 "" ?",spider,"SELECT STAFFalias0.LAST_NAME FROM STAFF AS STAFFalias0 WHERE STAFFalias0.EMAIL_ADDRESS LIKE ""var0"" ;"
How many customers are there in the customer type with the most customers ?,spider,SELECT COUNT( * ) FROM CUSTOMERS AS CUSTOMERSalias0 GROUP BY CUSTOMER_TYPE_CODE ORDER BY COUNT( * ) DESC LIMIT 1 ;
Count the number of customers that have the customer type that is most common .,spider,SELECT COUNT( * ) FROM CUSTOMERS AS CUSTOMERSalias0 GROUP BY CUSTOMER_TYPE_CODE ORDER BY COUNT( * ) DESC LIMIT 1 ;
What is the last name of the staff who has handled the first ever complaint ?,spider,SELECT STAFFalias0.LAST_NAME FROM STAFF AS STAFFalias0 JOIN COMPLAINTS AS COMPLAINTSalias0 ON STAFFalias0.STAFF_ID = COMPLAINTSalias0.STAFF_ID ORDER BY COMPLAINTSalias0.DATE_COMPLAINT_RAISED LIMIT 1 ;
Return the last name of the staff member who handled the complaint with the earliest date raised .,spider,SELECT STAFFalias0.LAST_NAME FROM STAFF AS STAFFalias0 JOIN COMPLAINTS AS COMPLAINTSalias0 ON STAFFalias0.STAFF_ID = COMPLAINTSalias0.STAFF_ID ORDER BY COMPLAINTSalias0.DATE_COMPLAINT_RAISED LIMIT 1 ;
How many distinct complaint type codes are there in the database ?,spider,SELECT COUNT( DISTINCT COMPLAINTSalias0.COMPLAINT_TYPE_CODE ) FROM COMPLAINTS AS COMPLAINTSalias0 ;
Count the number of different complaint type codes .,spider,SELECT COUNT( DISTINCT COMPLAINTSalias0.COMPLAINT_TYPE_CODE ) FROM COMPLAINTS AS COMPLAINTSalias0 ;
"Find the address line 1 and 2 of the customer with email "" var0 "" .",spider,"SELECT CUSTOMERSalias0.ADDRESS_LINE_1 , CUSTOMERSalias0.ADDRESS_LINE_2 FROM CUSTOMERS AS CUSTOMERSalias0 WHERE CUSTOMERSalias0.EMAIL_ADDRESS = ""var0"" ;"
"What are lines 1 and 2 of the addressed of the customer with the email "" var0 "" ?",spider,"SELECT CUSTOMERSalias0.ADDRESS_LINE_1 , CUSTOMERSalias0.ADDRESS_LINE_2 FROM CUSTOMERS AS CUSTOMERSalias0 WHERE CUSTOMERSalias0.EMAIL_ADDRESS = ""var0"" ;"
Find the number of complaints with var0 type for each complaint status .,spider,"SELECT COMPLAINTSalias0.COMPLAINT_STATUS_CODE , COUNT( COMPLAINTSalias0.* ) FROM COMPLAINTS AS COMPLAINTSalias0 WHERE COMPLAINT_TYPE_CODE = ""var0"" GROUP BY COMPLAINTSalias0.COMPLAINT_STATUS_CODE ;"
"Of complaints with the type code "" var0 "" , how many had each different status code ?",spider,"SELECT COMPLAINTSalias0.COMPLAINT_STATUS_CODE , COUNT( COMPLAINTSalias0.* ) FROM COMPLAINTS AS COMPLAINTSalias0 WHERE COMPLAINT_TYPE_CODE = ""var0"" GROUP BY COMPLAINTSalias0.COMPLAINT_STATUS_CODE ;"
What is first names of the top var0 staff who have handled the greatest number of complaints ?,spider,SELECT STAFFalias0.FIRST_NAME FROM STAFF AS STAFFalias0 JOIN COMPLAINTS AS COMPLAINTSalias0 ON STAFFalias0.STAFF_ID = COMPLAINTSalias0.STAFF_ID GROUP BY COMPLAINTSalias0.STAFF_ID ORDER BY COUNT( COMPLAINTSalias0.* ) LIMIT var0 ;
Return the first names of the var0 staff members who have handled the most complaints .,spider,SELECT STAFFalias0.FIRST_NAME FROM STAFF AS STAFFalias0 JOIN COMPLAINTS AS COMPLAINTSalias0 ON STAFFalias0.STAFF_ID = COMPLAINTSalias0.STAFF_ID GROUP BY COMPLAINTSalias0.STAFF_ID ORDER BY COUNT( COMPLAINTSalias0.* ) LIMIT var0 ;
Which state has the most customers ?,spider,SELECT CUSTOMERSalias0.STATE FROM CUSTOMERS AS CUSTOMERSalias0 GROUP BY STATE ORDER BY COUNT( * ) LIMIT 1 ;
Give the state that has the most customers .,spider,SELECT CUSTOMERSalias0.STATE FROM CUSTOMERS AS CUSTOMERSalias0 GROUP BY STATE ORDER BY COUNT( * ) LIMIT 1 ;
How many submissions are there ?,spider,SELECT COUNT( * ) FROM SUBMISSION AS SUBMISSIONalias0 ;
Count the number of submissions .,spider,SELECT COUNT( * ) FROM SUBMISSION AS SUBMISSIONalias0 ;
List the authors of submissions in ascending order of scores .,spider,SELECT SUBMISSIONalias0.AUTHOR FROM SUBMISSION AS SUBMISSIONalias0 ORDER BY SUBMISSIONalias0.SCORES ASC ;
Find the author for each submission and list them in ascending order of submission score .,spider,SELECT SUBMISSIONalias0.AUTHOR FROM SUBMISSION AS SUBMISSIONalias0 ORDER BY SUBMISSIONalias0.SCORES ASC ;
What are the authors of submissions and their colleges ?,spider,"SELECT SUBMISSIONalias0.AUTHOR , SUBMISSIONalias0.COLLEGE FROM SUBMISSION AS SUBMISSIONalias0 ;"
"For each submission , show the author and their affiliated college .",spider,"SELECT SUBMISSIONalias0.AUTHOR , SUBMISSIONalias0.COLLEGE FROM SUBMISSION AS SUBMISSIONalias0 ;"
"Show the names of authors from college "" var0 "" or "" var1 """,spider,"SELECT SUBMISSIONalias0.AUTHOR FROM SUBMISSION AS SUBMISSIONalias0 WHERE SUBMISSIONalias0.COLLEGE = ""var0"" OR SUBMISSIONalias0.COLLEGE = ""var1"" ;"
"Which authors with submissions are from college "" var0 "" or "" var1 "" ?",spider,"SELECT SUBMISSIONalias0.AUTHOR FROM SUBMISSION AS SUBMISSIONalias0 WHERE SUBMISSIONalias0.COLLEGE = ""var0"" OR SUBMISSIONalias0.COLLEGE = ""var1"" ;"
What is the average score of submissions ?,spider,SELECT AVG( SUBMISSIONalias0.SCORES ) FROM SUBMISSION AS SUBMISSIONalias0 ;
Compute the average score of submissions .,spider,SELECT AVG( SUBMISSIONalias0.SCORES ) FROM SUBMISSION AS SUBMISSIONalias0 ;
What is the author of the submission with the highest score ?,spider,SELECT SUBMISSIONalias0.AUTHOR FROM SUBMISSION AS SUBMISSIONalias0 ORDER BY SUBMISSIONalias0.SCORES DESC LIMIT 1 ;
Find the author who achieved the highest score in a submission .,spider,SELECT SUBMISSIONalias0.AUTHOR FROM SUBMISSION AS SUBMISSIONalias0 ORDER BY SUBMISSIONalias0.SCORES DESC LIMIT 1 ;
Show different colleges along with the number of authors of submission from each college .,spider,"SELECT COUNT( * ) , SUBMISSIONalias0.COLLEGE FROM SUBMISSION AS SUBMISSIONalias0 GROUP BY SUBMISSIONalias0.COLLEGE ;"
"For each college , return the college name and the count of authors with submissions from that college .",spider,"SELECT COUNT( * ) , SUBMISSIONalias0.COLLEGE FROM SUBMISSION AS SUBMISSIONalias0 GROUP BY SUBMISSIONalias0.COLLEGE ;"
Show the most common college of authors of submissions .,spider,SELECT SUBMISSIONalias0.COLLEGE FROM SUBMISSION AS SUBMISSIONalias0 GROUP BY COLLEGE ORDER BY COUNT( * ) DESC LIMIT 1 ;
Which college has the most authors with submissions ?,spider,SELECT SUBMISSIONalias0.COLLEGE FROM SUBMISSION AS SUBMISSIONalias0 GROUP BY COLLEGE ORDER BY COUNT( * ) DESC LIMIT 1 ;
Show the colleges that have both authors with submission score larger than var0 and authors with submission score smaller than var1 .,spider,SELECT SUBMISSIONalias0.COLLEGE FROM SUBMISSION AS SUBMISSIONalias0 WHERE SUBMISSIONalias0.SCORES > var0 INTERSECT SELECT SUBMISSIONalias1.COLLEGE FROM SUBMISSION AS SUBMISSIONalias1 WHERE SUBMISSIONalias1.SCORES < var1 ;
Which colleges have both authors with submission score above var0 and authors with submission score below var1 ?,spider,SELECT SUBMISSIONalias0.COLLEGE FROM SUBMISSION AS SUBMISSIONalias0 WHERE SUBMISSIONalias0.SCORES > var0 INTERSECT SELECT SUBMISSIONalias1.COLLEGE FROM SUBMISSION AS SUBMISSIONalias1 WHERE SUBMISSIONalias1.SCORES < var1 ;
Show the authors of submissions and the acceptance results of their submissions .,spider,"SELECT ACCEPTANCEalias0.RESULT , SUBMISSIONalias0.AUTHOR FROM ACCEPTANCE AS ACCEPTANCEalias0 JOIN SUBMISSION AS SUBMISSIONalias0 ON SUBMISSIONalias0.SUBMISSION_ID = ACCEPTANCEalias0.SUBMISSION_ID ;"
"For each submission , find its author and acceptance result .",spider,"SELECT ACCEPTANCEalias0.RESULT , SUBMISSIONalias0.AUTHOR FROM ACCEPTANCE AS ACCEPTANCEalias0 JOIN SUBMISSION AS SUBMISSIONalias0 ON SUBMISSIONalias0.SUBMISSION_ID = ACCEPTANCEalias0.SUBMISSION_ID ;"
Show the result of the submission with the highest score .,spider,SELECT ACCEPTANCEalias0.RESULT FROM ACCEPTANCE AS ACCEPTANCEalias0 JOIN SUBMISSION AS SUBMISSIONalias0 ON SUBMISSIONalias0.SUBMISSION_ID = ACCEPTANCEalias0.SUBMISSION_ID ORDER BY SUBMISSIONalias0.SCORES DESC LIMIT 1 ;
Which submission received the highest score in acceptance result . Show me the result .,spider,SELECT ACCEPTANCEalias0.RESULT FROM ACCEPTANCE AS ACCEPTANCEalias0 JOIN SUBMISSION AS SUBMISSIONalias0 ON SUBMISSIONalias0.SUBMISSION_ID = ACCEPTANCEalias0.SUBMISSION_ID ORDER BY SUBMISSIONalias0.SCORES DESC LIMIT 1 ;
Show each author and the number of workshops they submitted to .,spider,"SELECT COUNT( DISTINCT ACCEPTANCEalias0.WORKSHOP_ID ) , SUBMISSIONalias0.AUTHOR FROM ACCEPTANCE AS ACCEPTANCEalias0 JOIN SUBMISSION AS SUBMISSIONalias0 ON SUBMISSIONalias0.SUBMISSION_ID = ACCEPTANCEalias0.SUBMISSION_ID GROUP BY SUBMISSIONalias0.AUTHOR ;"
How many workshops did each author submit to ? Return the author name and the number of workshops .,spider,"SELECT COUNT( DISTINCT ACCEPTANCEalias0.WORKSHOP_ID ) , SUBMISSIONalias0.AUTHOR FROM ACCEPTANCE AS ACCEPTANCEalias0 JOIN SUBMISSION AS SUBMISSIONalias0 ON SUBMISSIONalias0.SUBMISSION_ID = ACCEPTANCEalias0.SUBMISSION_ID GROUP BY SUBMISSIONalias0.AUTHOR ;"
Show the authors who have submissions to more than one workshop .,spider,SELECT SUBMISSIONalias0.AUTHOR FROM ACCEPTANCE AS ACCEPTANCEalias0 JOIN SUBMISSION AS SUBMISSIONalias0 ON SUBMISSIONalias0.SUBMISSION_ID = ACCEPTANCEalias0.SUBMISSION_ID GROUP BY SUBMISSIONalias0.AUTHOR HAVING COUNT( DISTINCT ACCEPTANCEalias0.WORKSHOP_ID ) > var0 ;
Which authors have submitted to more than one workshop ?,spider,SELECT SUBMISSIONalias0.AUTHOR FROM ACCEPTANCE AS ACCEPTANCEalias0 JOIN SUBMISSION AS SUBMISSIONalias0 ON SUBMISSIONalias0.SUBMISSION_ID = ACCEPTANCEalias0.SUBMISSION_ID GROUP BY SUBMISSIONalias0.AUTHOR HAVING COUNT( DISTINCT ACCEPTANCEalias0.WORKSHOP_ID ) > var0 ;
Show the date and venue of each workshop in ascending alphabetical order of the venue .,spider,"SELECT WORKSHOPalias0.DATE , WORKSHOPalias0.VENUE FROM WORKSHOP AS WORKSHOPalias0 ORDER BY WORKSHOPalias0.VENUE ;"
Sort the each workshop in alphabetical order of the venue . Return the date and venue of each workshop .,spider,"SELECT WORKSHOPalias0.DATE , WORKSHOPalias0.VENUE FROM WORKSHOP AS WORKSHOPalias0 ORDER BY WORKSHOPalias0.VENUE ;"
List the authors who do not have submission to any workshop .,spider,SELECT SUBMISSIONalias0.AUTHOR FROM SUBMISSION AS SUBMISSIONalias0 WHERE SUBMISSIONalias0.SUBMISSION_ID NOT IN ( SELECT ACCEPTANCEalias0.SUBMISSION_ID FROM ACCEPTANCE AS ACCEPTANCEalias0 ) ;
Which authors did not submit to any workshop ?,spider,SELECT SUBMISSIONalias0.AUTHOR FROM SUBMISSION AS SUBMISSIONalias0 WHERE SUBMISSIONalias0.SUBMISSION_ID NOT IN ( SELECT ACCEPTANCEalias0.SUBMISSION_ID FROM ACCEPTANCE AS ACCEPTANCEalias0 ) ;
Find the number of investors in total .,spider,SELECT COUNT( * ) FROM INVESTORS AS INVESTORSalias0 ;
Show all investor details .,spider,SELECT INVESTORSalias0.INVESTOR_DETAILS FROM INVESTORS AS INVESTORSalias0 ;
Show all distinct lot details .,spider,SELECT DISTINCT LOTSalias0.LOT_DETAILS FROM LOTS AS LOTSalias0 ;
Show the maximum amount of transaction .,spider,SELECT MAX( TRANSACTIONSalias0.AMOUNT_OF_TRANSACTION ) FROM TRANSACTIONS AS TRANSACTIONSalias0 ;
Show all date and share count of transactions .,spider,"SELECT TRANSACTIONSalias0.DATE_OF_TRANSACTION , TRANSACTIONSalias0.SHARE_COUNT FROM TRANSACTIONS AS TRANSACTIONSalias0 ;"
What is the total share of transactions ?,spider,SELECT SUM( TRANSACTIONSalias0.SHARE_COUNT ) FROM TRANSACTIONS AS TRANSACTIONSalias0 ;
Show all transaction ids with transaction code ' var0 ' .,spider,"SELECT TRANSACTIONSalias0.TRANSACTION_ID FROM TRANSACTIONS AS TRANSACTIONSalias0 WHERE TRANSACTIONSalias0.TRANSACTION_TYPE_CODE = ""var0"" ;"
"Show all dates of transactions whose type code is "" var0 "" .",spider,"SELECT TRANSACTIONSalias0.DATE_OF_TRANSACTION FROM TRANSACTIONS AS TRANSACTIONSalias0 WHERE TRANSACTIONSalias0.TRANSACTION_TYPE_CODE = ""var0"" ;"
"Show the average amount of transactions with type code "" var0 "" .",spider,"SELECT AVG( TRANSACTIONSalias0.AMOUNT_OF_TRANSACTION ) FROM TRANSACTIONS AS TRANSACTIONSalias0 WHERE TRANSACTIONSalias0.TRANSACTION_TYPE_CODE = ""var0"" ;"
"Show the description of transaction type with code "" var0 "" .",spider,"SELECT TRANSACTION_TYPE_DESCRIPTION FROM REF_TRANSACTION_TYPES WHERE TRANSACTION_TYPE_CODE = ""var0"" ;"
"Show the minimum amount of transactions whose type code is "" var0 "" and whose share count is bigger than var1 .",spider,"SELECT MIN( TRANSACTIONSalias0.AMOUNT_OF_TRANSACTION ) FROM TRANSACTIONS AS TRANSACTIONSalias0 WHERE TRANSACTIONSalias0.SHARE_COUNT > var1 AND TRANSACTIONSalias0.TRANSACTION_TYPE_CODE = ""var0"" ;"
Show the maximum share count of transactions where the amount is smaller than var0,spider,SELECT MAX( TRANSACTIONSalias0.SHARE_COUNT ) FROM TRANSACTIONS AS TRANSACTIONSalias0 WHERE TRANSACTIONSalias0.AMOUNT_OF_TRANSACTION < var0 ;
