,Unnamed: 0,Unnamed: 0.1,question,sql,source
6263,6264,6264,how many of the patients admitted in the year less than 2172 were diagnosed with icd9 code 1504?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2172"" AND DIAGNOSES.""ICD9_CODE"" = ""1504""",medical
6264,6265,6265,give the number of patients who were admitted to the hospital before the year 2144 with 5720 as the diagnosis icd9 code.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2144"" AND DIAGNOSES.""ICD9_CODE"" = ""5720""",medical
6265,6266,6266,how many patients admitted before the year 2156 have diagnosis icd9 code 76518?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2156"" AND DIAGNOSES.""ICD9_CODE"" = ""76518""",medical
6266,6267,6267,get me the number of patients admitted before the year 2167 who were diagnosed with heart valve replac nec.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2167"" AND DIAGNOSES.""SHORT_TITLE"" = ""Heart valve replac NEC""",medical
6267,6268,6268,what is the number of patients admitted before the year 2168 and diagnosed for prim cardiomyopathy nec?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2168"" AND DIAGNOSES.""SHORT_TITLE"" = ""Prim cardiomyopathy NEC""",medical
6268,6269,6269,"get me the number of patients admitted before 2155 who had other diseases of lung, not elsewhere classified diagnoses.","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2155"" AND DIAGNOSES.""SHORT_TITLE"" = ""Other lung disease NEC""",medical
6269,6270,6270,how many patients admitted before the year 2133 had ulcer other part of foot as the diagnosis short title?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2133"" AND DIAGNOSES.""SHORT_TITLE"" = ""Ulcer other part of foot""",medical
6270,6271,6271,what is the number of patients admitted before 2177 who have the diagnoses of 29-30 completed weeks of gestation?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2177"" AND DIAGNOSES.""SHORT_TITLE"" = ""29-30 comp wks gestation""",medical
6271,6272,6272,how many patients are admitted before the year 2170 and diagnosed with malig neo bladder nec?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2170"" AND DIAGNOSES.""SHORT_TITLE"" = ""Malig neo bladder NEC""",medical
6272,6273,6273,how many patients were admitted to the hospital before year 2152 with the diagnosis short title nb obs genetc/metabl cnd?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2152"" AND DIAGNOSES.""SHORT_TITLE"" = ""NB obs genetc/metabl cnd""",medical
6273,6274,6274,"out of total number of patients admitted in the year less than 2105, calculate the number of those who had iron defic anemia nos.","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2105"" AND DIAGNOSES.""SHORT_TITLE"" = ""Iron defic anemia NOS""",medical
6274,6275,6275,what is the number of patients with the diagnosis of osteoarthros nos-unspec who were admitted before 2137?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2137"" AND DIAGNOSES.""SHORT_TITLE"" = ""Osteoarthros NOS-unspec""",medical
6275,6276,6276,count the number of patients diagnosed with unspecified insomnia who were admitted in hospital before 2165.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2165"" AND DIAGNOSES.""SHORT_TITLE"" = ""Insomnia NOS""",medical
6276,6277,6277,how many patients are admitted before the year 2195 and diagnosed with other postop infection?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2195"" AND DIAGNOSES.""SHORT_TITLE"" = ""Other postop infection""",medical
6277,6278,6278,what number of patients admitted before the year 2110 were diagnosed with cholelith/ac gb inf-obst?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2110"" AND DIAGNOSES.""SHORT_TITLE"" = ""Cholelith/ac gb inf-obst""",medical
6278,6279,6279,provide the number of patients diagnosed with other staphylococcus infection who were admitted in hospital before 2131.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2131"" AND DIAGNOSES.""SHORT_TITLE"" = ""Other staphylococcus""",medical
6279,6280,6280,how many patients admitted before the year 2152 were diagnosed with malnutrion of mild degree?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2152"" AND DIAGNOSES.""SHORT_TITLE"" = ""Malnutrition mild degree""",medical
6280,6281,6281,"out of total number of patients admitted in the year less than 2190, caculate the number of those who had hx of bladder malignancy","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2190"" AND DIAGNOSES.""SHORT_TITLE"" = ""Hx of bladder malignancy""",medical
6281,6282,6282,how many patients with unspecified hemoptysis were admitted in the year less than 2120?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2120"" AND DIAGNOSES.""LONG_TITLE"" = ""Hemoptysis, unspecified""",medical
6282,6283,6283,"what is the number of patients admitted before the year 2146 and were diagnosed with nephritis and nephropathy, not specified as acute or chronic, with unspecified pathological lesion in kidney?","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2146"" AND DIAGNOSES.""LONG_TITLE"" = ""Nephritis and nephropathy, not specified as acute or chronic, with unspecified pathological lesion in kidney""",medical
6283,6284,6284,count the number of patients who are diagnosed with congenital stenosis of pulmonary valve and were admitted in hospital before 2184.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2184"" AND DIAGNOSES.""LONG_TITLE"" = ""Stenosis of pulmonary valve, congenital""",medical
6284,6285,6285,count the number of patients who were admitted before the year 2174 and whose diagnosis long title is below knee amputation status.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2174"" AND DIAGNOSES.""LONG_TITLE"" = ""Below knee amputation status""",medical
6285,6286,6286,"provide the number of patients admitted before the year 2165 and diagnosed with hepatitis, unspecified.","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2165"" AND DIAGNOSES.""LONG_TITLE"" = ""Hepatitis, unspecified""",medical
6286,6287,6287,count the number of patients admitted before 2194 who were diagnosed with hypopotassemia.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2194"" AND DIAGNOSES.""LONG_TITLE"" = ""Hypopotassemia""",medical
6287,6288,6288,give me the number of patients diagnosed with unspecified hemorrhage of gastrointestinal tract who were admitted before the year 2124.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2124"" AND DIAGNOSES.""LONG_TITLE"" = ""Hemorrhage of gastrointestinal tract, unspecified""",medical
6288,6289,6289,count the number of patients admitted before 2110 with the diagnoses of mitral valve disorders.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2110"" AND DIAGNOSES.""LONG_TITLE"" = ""Mitral valve disorders""",medical
6289,6290,6290,find the number of patients who were admitted before the year 2105 and diagnosed with stevens-johnson syndrome-toxic epidermal necrolysis overlap syndrome.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2105"" AND DIAGNOSES.""LONG_TITLE"" = ""Stevens-Johnson syndrome-toxic epidermal necrolysis overlap syndrome""",medical
6290,6291,6291,count the patients admitted before 2105 who were diagnosed with personal history of other malignant neoplasm of skin.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2105"" AND DIAGNOSES.""LONG_TITLE"" = ""Personal history of other malignant neoplasm of skin""",medical
6291,6292,6292,how many patients diagnosed with unspecified intestinal obstruction were admitted before the year 2125?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2125"" AND DIAGNOSES.""LONG_TITLE"" = ""Unspecified intestinal obstruction""",medical
6292,6293,6293,how many patients admitted before the year 2121 had the diagnosis long title malignant neoplasm of descending colon?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2121"" AND DIAGNOSES.""LONG_TITLE"" = ""Malignant neoplasm of descending colon""",medical
6293,6294,6294,"how many patients admitted in the year less than 2135 had urinary incontinence, unspecified?","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2135"" AND DIAGNOSES.""LONG_TITLE"" = ""Urinary incontinence, unspecified""",medical
6294,6295,6295,how many patients admitted before 2168 are diagnosed with nonruptured cerebral aneurysm?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2168"" AND DIAGNOSES.""LONG_TITLE"" = ""Cerebral aneurysm, nonruptured""",medical
6295,6296,6296,provide the number of patients with personal history of tobacco use diagnoses who were admitted before 2156.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2156"" AND DIAGNOSES.""LONG_TITLE"" = ""Personal history of tobacco use""",medical
6296,6297,6297,provide the number of patients who were diagnosed with heart valve replaced by other means and admitted in hospital before 2154.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2154"" AND DIAGNOSES.""LONG_TITLE"" = ""Heart valve replaced by other means""",medical
6297,6298,6298,"how many patients whose diagnoses title is abrasion or friction burn of trunk, without mention of infection were admitted before the year 2125?","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2125"" AND DIAGNOSES.""LONG_TITLE"" = ""Abrasion or friction burn of trunk, without mention of infection""",medical
6298,6299,6299,give me the number of patients who were diagnosed with benign neoplasm of spinal meninges and admitted in hospital before 2158. ,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2158"" AND DIAGNOSES.""LONG_TITLE"" = ""Benign neoplasm of spinal meninges""",medical
6299,6300,6300,how may patients are admitted before 2124 and are diagnosed with other specified disorders of skin?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2124"" AND DIAGNOSES.""LONG_TITLE"" = ""Other specified disorders of skin""",medical
6300,6301,6301,what number of patients admitted before the year 2120 had procedure icd9 code 3964?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2120"" AND PROCEDURES.""ICD9_CODE"" = ""3964""",medical
6301,6302,6302,how many patients were admitted before the year 2135 under procedure icd9 code 3893?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2135"" AND PROCEDURES.""ICD9_CODE"" = ""3893""",medical
6302,6303,6303,give me the number of patients admitted to the hospital before 2167 with the procedure icd9 code 3532.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2167"" AND PROCEDURES.""ICD9_CODE"" = ""3532""",medical
6303,6304,6304,get me the number of patients with procedure icd9 code 8854 who were admitted before the year 2170.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2170"" AND PROCEDURES.""ICD9_CODE"" = ""8854""",medical
6304,6305,6305,give me the number of patients with procedure icd9 code 966 who were admitted in hospital before 2138.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2138"" AND PROCEDURES.""ICD9_CODE"" = ""966""",medical
6305,6306,6306,provide me the number of patients admitted before 2190 who had procedure icd9 code 8855.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2190"" AND PROCEDURES.""ICD9_CODE"" = ""8855""",medical
6306,6307,6307,what is the number of patients whose admission year is before 2133 and procedure icd9 code is 4513?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2133"" AND PROCEDURES.""ICD9_CODE"" = ""4513""",medical
6307,6308,6308,what is the number of patients admitted before the year 2187 who have procedure icd9 code 3806?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2187"" AND PROCEDURES.""ICD9_CODE"" = ""3806""",medical
6308,6309,6309,let me know the number of patients with procedure icd9 code 40 who were admitted in hospital before 2103.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2103"" AND PROCEDURES.""ICD9_CODE"" = ""40""",medical
6309,6310,6310,provide the number of patients who were admitted before the year 2157 and whose procedure icd9 code is 4611.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2157"" AND PROCEDURES.""ICD9_CODE"" = ""4611""",medical
6310,6311,6311,how mnay patients are admitted before 2197 and followed the procedure icd9 code 3323?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2197"" AND PROCEDURES.""ICD9_CODE"" = ""3323""",medical
6311,6312,6312,report the number of patients with procedure icd9 code 5781 who were admitted in hospital before 2138.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2138"" AND PROCEDURES.""ICD9_CODE"" = ""5781""",medical
6312,6313,6313,what number of patients admitted before the year 2200 had procedure under procedure icd9 code 3612?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2200"" AND PROCEDURES.""ICD9_CODE"" = ""3612""",medical
6313,6314,6314,give the number of patients who were admitted before the year 2154 with the procedure icd9 code 331.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2154"" AND PROCEDURES.""ICD9_CODE"" = ""331""",medical
6314,6315,6315,"among patients admitted in the year less than 2156, how many of them had icd9 code 9744?","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2156"" AND PROCEDURES.""ICD9_CODE"" = ""9744""",medical
6315,6316,6316,"among patients admitted in the year less than 2146, calculate the number of those who had icd9 code 8852","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2146"" AND PROCEDURES.""ICD9_CODE"" = ""8852""",medical
6316,6317,6317,how many patients admitted before the year 2180 had procedure icd9 code as 4513?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2180"" AND PROCEDURES.""ICD9_CODE"" = ""4513""",medical
6317,6318,6318,how many patients with procedure icd9 code 3972 were admitted before the year 2203?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2203"" AND PROCEDURES.""ICD9_CODE"" = ""3972""",medical
6318,6319,6319,count the number of patients with procedure icd9 code 17 who were admitted before 2145.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2145"" AND PROCEDURES.""ICD9_CODE"" = ""17""",medical
6319,6320,6320,how many of the patients admitted in the year less than 2131 had procedure icd9 code 3895?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2131"" AND PROCEDURES.""ICD9_CODE"" = ""3895""",medical
6320,6321,6321,how many patients were admitted to the hospital before the year 2108 with a procedure short title incision of aorta?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2108"" AND PROCEDURES.""SHORT_TITLE"" = ""Incision of aorta""",medical
6321,6322,6322,what is the number of patients admitted before 2107 who had bone marrow biopsy?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2107"" AND PROCEDURES.""SHORT_TITLE"" = ""Bone marrow biopsy""",medical
6322,6323,6323,how many patients are admitted before the year 2158 and followed the procedure inject ca chemother nec?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2158"" AND PROCEDURES.""SHORT_TITLE"" = ""Inject ca chemother NEC""",medical
6323,6324,6324,"among patients admitted in the year less than 2154, how many of them had endosc destruc esoph les?","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2154"" AND PROCEDURES.""SHORT_TITLE"" = ""Endosc destruc esoph les""",medical
6324,6325,6325,provide the number of patients admitted before 2190 who had transplant from live non-related donor procedure.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2190"" AND PROCEDURES.""SHORT_TITLE"" = ""Trnsplnt live nonrel don""",medical
