,question,sql,source
7446,What is the first name and country code of the oldest player?,"SELECT FIRST_NAME , COUNTRY_CODE FROM PLAYERS ORDER BY BIRTH_DATE LIMIT 1",test_spider
7447,List the first and last name of all players in the order of birth date.,"SELECT FIRST_NAME , LAST_NAME FROM PLAYERS ORDER BY BIRTH_DATE",test_spider
7448,"What are the full names of all players, sorted by birth date?","SELECT FIRST_NAME , LAST_NAME FROM PLAYERS ORDER BY BIRTH_DATE",test_spider
7449,List the first and last name of all players who are left / L hand in the order of birth date.,"SELECT FIRST_NAME , LAST_NAME FROM PLAYERS WHERE HAND = 'L' ORDER BY BIRTH_DATE",test_spider
7450,"What are the full names of all left handed players, in order of birth date?","SELECT FIRST_NAME , LAST_NAME FROM PLAYERS WHERE HAND = 'L' ORDER BY BIRTH_DATE",test_spider
7451,Find the first name and country code of the player who did the most number of tours.,"SELECT PLAYERS.COUNTRY_CODE , PLAYERS.FIRST_NAME FROM PLAYERS JOIN RANKINGS ON PLAYERS.PLAYER_ID = RANKINGS.PLAYER_ID ORDER BY RANKINGS.TOURS DESC LIMIT 1",test_spider
7452,What is the first name and country code of the player with the most tours?,"SELECT PLAYERS.COUNTRY_CODE , PLAYERS.FIRST_NAME FROM PLAYERS JOIN RANKINGS ON PLAYERS.PLAYER_ID = RANKINGS.PLAYER_ID ORDER BY RANKINGS.TOURS DESC LIMIT 1",test_spider
7453,Find the year that has the most number of matches.,SELECT YEAR FROM MATCHES GROUP BY YEAR ORDER BY COUNT(*) DESC LIMIT 1,test_spider
7454,Which year had the most matches?,SELECT YEAR FROM MATCHES GROUP BY YEAR ORDER BY COUNT(*) DESC LIMIT 1,test_spider
7455,Find the name and rank points of the winner who won the most times.,"SELECT WINNER_NAME , WINNER_RANK_POINTS FROM MATCHES GROUP BY WINNER_NAME ORDER BY COUNT(*) DESC LIMIT 1",test_spider
7456,"What is the name of the winner who has won the most matches, and how many rank points does this player have?","SELECT WINNER_NAME , WINNER_RANK_POINTS FROM MATCHES GROUP BY WINNER_NAME ORDER BY COUNT(*) DESC LIMIT 1",test_spider
7457,Find the name of the winner who has the highest rank points and participated in the Australian Open tourney.,SELECT WINNER_NAME FROM MATCHES WHERE TOURNEY_NAME = 'AUSTRALIAN OPEN' ORDER BY WINNER_RANK_POINTS DESC LIMIT 1,test_spider
7458,What is the name of the winner with the most rank points who participated in the Australian Open tournament?,SELECT WINNER_NAME FROM MATCHES WHERE TOURNEY_NAME = 'AUSTRALIAN OPEN' ORDER BY WINNER_RANK_POINTS DESC LIMIT 1,test_spider
7459,find the names of loser and winner who played in the match with greatest number of minutes.,"SELECT WINNER_NAME , LOSER_NAME FROM MATCHES ORDER BY MINUTES DESC LIMIT 1",test_spider
7460,What are the names of the winner and loser who played in the longest match?,"SELECT WINNER_NAME , LOSER_NAME FROM MATCHES ORDER BY MINUTES DESC LIMIT 1",test_spider
7461,Find the average ranking for each player and their first name.,"SELECT AVG(RANKING) , PLAYERS.FIRST_NAME FROM PLAYERS JOIN RANKINGS ON PLAYERS.PLAYER_ID = RANKINGS.PLAYER_ID GROUP BY PLAYERS.FIRST_NAME",test_spider
7462,"What are the first names of all players, and their average rankings?","SELECT AVG(RANKING) , PLAYERS.FIRST_NAME FROM PLAYERS JOIN RANKINGS ON PLAYERS.PLAYER_ID = RANKINGS.PLAYER_ID GROUP BY PLAYERS.FIRST_NAME",test_spider
7463,Find the total ranking points for each player and their first name.,"SELECT SUM(RANKING_POINTS) , PLAYERS.FIRST_NAME FROM PLAYERS JOIN RANKINGS ON PLAYERS.PLAYER_ID = RANKINGS.PLAYER_ID GROUP BY PLAYERS.FIRST_NAME",test_spider
7464,"What are the first names of all players, and their total ranking points?","SELECT SUM(RANKING_POINTS) , PLAYERS.FIRST_NAME FROM PLAYERS JOIN RANKINGS ON PLAYERS.PLAYER_ID = RANKINGS.PLAYER_ID GROUP BY PLAYERS.FIRST_NAME",test_spider
7465,find the number of players for each country.,"SELECT COUNT(*) , COUNTRY_CODE FROM PLAYERS GROUP BY COUNTRY_CODE",test_spider
7466,How many players are from each country?,"SELECT COUNT(*) , COUNTRY_CODE FROM PLAYERS GROUP BY COUNTRY_CODE",test_spider
7467,find the code of the country where has the greatest number of players.,SELECT COUNTRY_CODE FROM PLAYERS GROUP BY COUNTRY_CODE ORDER BY COUNT(*) DESC LIMIT 1,test_spider
7468,What is the code of the country with the most players?,SELECT COUNTRY_CODE FROM PLAYERS GROUP BY COUNTRY_CODE ORDER BY COUNT(*) DESC LIMIT 1,test_spider
7469,Find the codes of countries that have more than 50 players.,SELECT COUNTRY_CODE FROM PLAYERS GROUP BY COUNTRY_CODE HAVING COUNT(*) > 50,test_spider
7470,What are the codes of countries with more than 50 players?,SELECT COUNTRY_CODE FROM PLAYERS GROUP BY COUNTRY_CODE HAVING COUNT(*) > 50,test_spider
7471,Find the total number of tours for each ranking date.,"SELECT SUM(TOURS) , RANKING_DATE FROM RANKINGS GROUP BY RANKING_DATE",test_spider
7472,How many total tours were there for each ranking date?,"SELECT SUM(TOURS) , RANKING_DATE FROM RANKINGS GROUP BY RANKING_DATE",test_spider
7473,Find the number of matches happened in each year.,"SELECT COUNT(*) , YEAR FROM MATCHES GROUP BY YEAR",test_spider
7474,How many matches were played in each year?,"SELECT COUNT(*) , YEAR FROM MATCHES GROUP BY YEAR",test_spider
7475,Find the name and rank of the 3 youngest winners across all matches.,"SELECT DISTINCT WINNER_NAME , WINNER_RANK FROM MATCHES ORDER BY WINNER_AGE LIMIT 3",test_spider
7476,What are the names and ranks of the three youngest winners across all matches?,"SELECT DISTINCT WINNER_NAME , WINNER_RANK FROM MATCHES ORDER BY WINNER_AGE LIMIT 3",test_spider
7477,How many different winners both participated in the WTA Championships and were left handed?,SELECT COUNT(DISTINCT WINNER_NAME) FROM MATCHES WHERE TOURNEY_NAME = 'WTA CHAMPIONSHIPS' AND WINNER_HAND = 'L',test_spider
7478,Find the number of left handed winners who participated in the WTA Championships.,SELECT COUNT(DISTINCT WINNER_NAME) FROM MATCHES WHERE TOURNEY_NAME = 'WTA CHAMPIONSHIPS' AND WINNER_HAND = 'L',test_spider
7479,"Find the first name, country code and birth date of the winner who has the highest rank points in all matches.","SELECT PLAYERS.FIRST_NAME , PLAYERS.COUNTRY_CODE , PLAYERS.BIRTH_DATE FROM PLAYERS JOIN MATCHES ON PLAYERS.PLAYER_ID = MATCHES.WINNER_ID ORDER BY MATCHES.WINNER_RANK_POINTS DESC LIMIT 1",test_spider
7480,"What is the first name, country code, and birth date of the player with the most winner rank points across all matches?","SELECT PLAYERS.FIRST_NAME , PLAYERS.COUNTRY_CODE , PLAYERS.BIRTH_DATE FROM PLAYERS JOIN MATCHES ON PLAYERS.PLAYER_ID = MATCHES.WINNER_ID ORDER BY MATCHES.WINNER_RANK_POINTS DESC LIMIT 1",test_spider
7481,Find the number of players for each hand type.,"SELECT COUNT(*) , HAND FROM PLAYERS GROUP BY HAND",test_spider
7482,How many players are there for each hand type?,"SELECT COUNT(*) , HAND FROM PLAYERS GROUP BY HAND",test_spider
7483,How many ships ended up being 'Captured'?,SELECT COUNT(*) FROM SHIP WHERE DISPOSITION_OF_SHIP = 'CAPTURED',test_spider
7484,List the name and tonnage ordered by in descending alphaetical order for the names.,"SELECT NAME , TONNAGE FROM SHIP ORDER BY NAME DESC",test_spider
7485,"List the name, date and result of each battle.","SELECT NAME , DATE FROM BATTLE",test_spider
7486,What is maximum and minimum death toll caused each time?,"SELECT MAX(KILLED) , MIN(KILLED) FROM DEATH",test_spider
7487,What is the average number of injuries caused each time?,SELECT AVG(INJURED) FROM DEATH,test_spider
7488,What are the death and injury situations caused by the ship with tonnage 't'?,"SELECT DEATH.KILLED , DEATH.INJURED FROM DEATH JOIN SHIP ON DEATH.CAUSED_BY_SHIP_ID = SHIP.ID WHERE SHIP.TONNAGE = 'T'",test_spider
7489,What are the name and results of the battles when the bulgarian commander is not 'Boril',"SELECT NAME , RESULT FROM BATTLE WHERE BULGARIAN_COMMANDER != 'BORIL'",test_spider
7490,What are the different ids and names of the battles that lost any 'Brig' type shipes?,"SELECT DISTINCT BATTLE.ID , BATTLE.NAME FROM BATTLE JOIN SHIP ON BATTLE.ID = SHIP.LOST_IN_BATTLE WHERE SHIP.SHIP_TYPE = 'BRIG'",test_spider
7491,What are the ids and names of the battles that led to more than 10 people killed in total.,"SELECT BATTLE.ID , BATTLE.NAME FROM BATTLE JOIN SHIP ON BATTLE.ID = SHIP.LOST_IN_BATTLE JOIN DEATH ON SHIP.ID = DEATH.CAUSED_BY_SHIP_ID GROUP BY BATTLE.ID HAVING SUM(DEATH.KILLED) > 10",test_spider
7492,What is the ship id and name that caused most total injuries?,"SELECT SHIP.ID , SHIP.NAME FROM DEATH JOIN SHIP ON DEATH.CAUSED_BY_SHIP_ID = SHIP.ID GROUP BY SHIP.ID ORDER BY COUNT(*) DESC LIMIT 1",test_spider
7493,What are the distinct battle names which are between bulgarian commander 'Kaloyan' and latin commander 'Baldwin I'?,SELECT NAME FROM BATTLE WHERE BULGARIAN_COMMANDER = 'KALOYAN' AND LATIN_COMMANDER = 'BALDWIN I',test_spider
7494,How many different results are there for the battles?,SELECT COUNT(DISTINCT RESULT) FROM BATTLE,test_spider
7495,How many battles did not lose any ship with tonnage '225'?,SELECT COUNT(*) FROM BATTLE WHERE ID NOT IN ( SELECT LOST_IN_BATTLE FROM SHIP WHERE TONNAGE = '225' );,test_spider
7496,List the name and date the battle that has lost the ship named 'Lettice' and the ship named 'HMS Atalanta',"SELECT BATTLE.NAME , BATTLE.DATE FROM BATTLE JOIN SHIP ON BATTLE.ID = SHIP.LOST_IN_BATTLE WHERE SHIP.NAME = 'LETTICE' INTERSECT SELECT BATTLE.NAME , BATTLE.DATE FROM BATTLE JOIN SHIP ON BATTLE.ID = SHIP.LOST_IN_BATTLE WHERE SHIP.NAME = 'HMS ATALANTA'",test_spider
7497,"Show names, results and bulgarian commanders of the battles with no ships lost in the 'English Channel'.","SELECT NAME , RESULT , BULGARIAN_COMMANDER FROM BATTLE EXCEPT SELECT BATTLE.NAME , BATTLE.RESULT , BATTLE.BULGARIAN_COMMANDER FROM BATTLE JOIN SHIP ON BATTLE.ID = SHIP.LOST_IN_BATTLE WHERE SHIP.LOCATION = 'ENGLISH CHANNEL'",test_spider
7498,What are the notes of the death events which has substring 'East'?,SELECT NOTE FROM DEATH WHERE NOTE LIKE '%EAST%',test_spider
7499,what are all the addresses including line 1 and line 2?,"SELECT LINE_1 , LINE_2 FROM ADDRESSES",test_spider
7500,What is the first and second line for all addresses?,"SELECT LINE_1 , LINE_2 FROM ADDRESSES",test_spider
7501,How many courses in total are listed?,SELECT COUNT(*) FROM COURSES,test_spider
7502,How many courses are there?,SELECT COUNT(*) FROM COURSES,test_spider
7503,How is the math course described?,SELECT COURSE_DESCRIPTION FROM COURSES WHERE COURSE_NAME = 'MATH',test_spider
7504,What are the descriptions for all the math courses?,SELECT COURSE_DESCRIPTION FROM COURSES WHERE COURSE_NAME = 'MATH',test_spider
7505,What is the zip code of the address in the city Port Chelsea?,SELECT ZIP_POSTCODE FROM ADDRESSES WHERE CITY = 'PORT CHELSEA',test_spider
7506,What is the zip code for Port Chelsea?,SELECT ZIP_POSTCODE FROM ADDRESSES WHERE CITY = 'PORT CHELSEA',test_spider
7507,Which department offers the most number of degrees? List department name and id.,"SELECT DEPARTMENTS.DEPARTMENT_NAME , DEGREE_PROGRAMS.DEPARTMENT_ID FROM DEGREE_PROGRAMS JOIN DEPARTMENTS ON DEGREE_PROGRAMS.DEPARTMENT_ID = DEPARTMENTS.DEPARTMENT_ID GROUP BY DEGREE_PROGRAMS.DEPARTMENT_ID ORDER BY COUNT(*) DESC LIMIT 1",test_spider
7508,What is the name and id of the department with the most number of degrees ?,"SELECT DEPARTMENTS.DEPARTMENT_NAME , DEGREE_PROGRAMS.DEPARTMENT_ID FROM DEGREE_PROGRAMS JOIN DEPARTMENTS ON DEGREE_PROGRAMS.DEPARTMENT_ID = DEPARTMENTS.DEPARTMENT_ID GROUP BY DEGREE_PROGRAMS.DEPARTMENT_ID ORDER BY COUNT(*) DESC LIMIT 1",test_spider
7509,How many departments offer any degree?,SELECT COUNT(DISTINCT DEPARTMENT_ID) FROM DEGREE_PROGRAMS,test_spider
7510,How many different departments offer degrees?,SELECT COUNT(DISTINCT DEPARTMENT_ID) FROM DEGREE_PROGRAMS,test_spider
7511,How many different degree names are offered?,SELECT COUNT(DISTINCT DEGREE_SUMMARY_NAME) FROM DEGREE_PROGRAMS,test_spider
7512,How many different degrees are offered?,SELECT COUNT(DISTINCT DEGREE_SUMMARY_NAME) FROM DEGREE_PROGRAMS,test_spider
7513,How many degrees does the engineering department offer?,SELECT COUNT(*) FROM DEPARTMENTS JOIN DEGREE_PROGRAMS ON DEPARTMENTS.DEPARTMENT_ID = DEGREE_PROGRAMS.DEPARTMENT_ID WHERE DEPARTMENTS.DEPARTMENT_NAME = 'ENGINEER',test_spider
7514,How many degrees does the engineering department have?,SELECT COUNT(*) FROM DEPARTMENTS JOIN DEGREE_PROGRAMS ON DEPARTMENTS.DEPARTMENT_ID = DEGREE_PROGRAMS.DEPARTMENT_ID WHERE DEPARTMENTS.DEPARTMENT_NAME = 'ENGINEER',test_spider
7515,What are the names and descriptions of all the sections?,"SELECT SECTION_NAME , SECTION_DESCRIPTION FROM SECTIONS",test_spider
7516,What are the names and descriptions for all the sections?,"SELECT SECTION_NAME , SECTION_DESCRIPTION FROM SECTIONS",test_spider
7517,What are the names and id of courses having at most 2 sections?,"SELECT COURSES.COURSE_NAME , COURSES.COURSE_ID FROM COURSES JOIN SECTIONS ON COURSES.COURSE_ID = SECTIONS.COURSE_ID GROUP BY COURSES.COURSE_ID HAVING COUNT(*) <= 2",test_spider
7518,What are the names and ids of every course with less than 2 sections?,"SELECT COURSES.COURSE_NAME , COURSES.COURSE_ID FROM COURSES JOIN SECTIONS ON COURSES.COURSE_ID = SECTIONS.COURSE_ID GROUP BY COURSES.COURSE_ID HAVING COUNT(*) <= 2",test_spider
7519,List the section_name in reversed lexicographical order.,SELECT SECTION_NAME FROM SECTIONS ORDER BY SECTION_NAME DESC,test_spider
7520,What are the names of the sections in reverse alphabetical order?,SELECT SECTION_NAME FROM SECTIONS ORDER BY SECTION_NAME DESC,test_spider
7521,What is the semester which most student registered in? Show both the name and the id.,"SELECT SEMESTERS.SEMESTER_NAME , SEMESTERS.SEMESTER_ID FROM SEMESTERS JOIN STUDENT_ENROLMENT ON SEMESTERS.SEMESTER_ID = STUDENT_ENROLMENT.SEMESTER_ID GROUP BY SEMESTERS.SEMESTER_ID ORDER BY COUNT(*) DESC LIMIT 1",test_spider
7522,"For each semester, what is the name and id of the one with the most students registered?","SELECT SEMESTERS.SEMESTER_NAME , SEMESTERS.SEMESTER_ID FROM SEMESTERS JOIN STUDENT_ENROLMENT ON SEMESTERS.SEMESTER_ID = STUDENT_ENROLMENT.SEMESTER_ID GROUP BY SEMESTERS.SEMESTER_ID ORDER BY COUNT(*) DESC LIMIT 1",test_spider
7523,What is the description of the department whose name has the substring the computer?,SELECT DEPARTMENT_DESCRIPTION FROM DEPARTMENTS WHERE DEPARTMENT_NAME LIKE '%COMPUTER%',test_spider
7524,What is the department description for the one whose name has the word computer?,SELECT DEPARTMENT_DESCRIPTION FROM DEPARTMENTS WHERE DEPARTMENT_NAME LIKE '%COMPUTER%',test_spider
7525,"Who are enrolled in 2 degree programs in one semester? List the first name, middle name and last name and the id.","SELECT STUDENTS.FIRST_NAME , STUDENTS.MIDDLE_NAME , STUDENTS.LAST_NAME , STUDENTS.STUDENT_ID FROM STUDENTS JOIN STUDENT_ENROLMENT ON STUDENTS.STUDENT_ID = STUDENT_ENROLMENT.STUDENT_ID GROUP BY STUDENTS.STUDENT_ID HAVING COUNT(*) = 2",test_spider
7526,"What are the first, middle, and last names, along with the ids, of all students who enrolled in 2 degree programs in one semester?","SELECT STUDENTS.FIRST_NAME , STUDENTS.MIDDLE_NAME , STUDENTS.LAST_NAME , STUDENTS.STUDENT_ID FROM STUDENTS JOIN STUDENT_ENROLMENT ON STUDENTS.STUDENT_ID = STUDENT_ENROLMENT.STUDENT_ID GROUP BY STUDENTS.STUDENT_ID HAVING COUNT(*) = 2",test_spider
7527,"Who is enrolled in a Bachelor degree program? List the first name, middle name, last name.","SELECT DISTINCT STUDENTS.FIRST_NAME , STUDENTS.MIDDLE_NAME , STUDENTS.LAST_NAME FROM STUDENTS JOIN STUDENT_ENROLMENT ON STUDENTS.STUDENT_ID = STUDENT_ENROLMENT.STUDENT_ID JOIN DEGREE_PROGRAMS ON STUDENT_ENROLMENT.DEGREE_PROGRAM_ID = DEGREE_PROGRAMS.DEGREE_PROGRAM_ID WHERE DEGREE_PROGRAMS.DEGREE_SUMMARY_NAME = 'BACHELOR'",test_spider
7528,"What are the first, middle, and last names for everybody enrolled in a Bachelors program?","SELECT DISTINCT STUDENTS.FIRST_NAME , STUDENTS.MIDDLE_NAME , STUDENTS.LAST_NAME FROM STUDENTS JOIN STUDENT_ENROLMENT ON STUDENTS.STUDENT_ID = STUDENT_ENROLMENT.STUDENT_ID JOIN DEGREE_PROGRAMS ON STUDENT_ENROLMENT.DEGREE_PROGRAM_ID = DEGREE_PROGRAMS.DEGREE_PROGRAM_ID WHERE DEGREE_PROGRAMS.DEGREE_SUMMARY_NAME = 'BACHELOR'",test_spider
7529,Find the kind of program which most number of students are enrolled in?,SELECT DEGREE_PROGRAMS.DEGREE_SUMMARY_NAME FROM DEGREE_PROGRAMS JOIN STUDENT_ENROLMENT ON DEGREE_PROGRAMS.DEGREE_PROGRAM_ID = STUDENT_ENROLMENT.DEGREE_PROGRAM_ID GROUP BY DEGREE_PROGRAMS.DEGREE_SUMMARY_NAME ORDER BY COUNT(*) DESC LIMIT 1,test_spider
7530,What is the degree summary name that has the most number of students enrolled?,SELECT DEGREE_PROGRAMS.DEGREE_SUMMARY_NAME FROM DEGREE_PROGRAMS JOIN STUDENT_ENROLMENT ON DEGREE_PROGRAMS.DEGREE_PROGRAM_ID = STUDENT_ENROLMENT.DEGREE_PROGRAM_ID GROUP BY DEGREE_PROGRAMS.DEGREE_SUMMARY_NAME ORDER BY COUNT(*) DESC LIMIT 1,test_spider
7531,Find the program which most number of students are enrolled in. List both the id and the summary.,"SELECT DEGREE_PROGRAMS.DEGREE_PROGRAM_ID , DEGREE_PROGRAMS.DEGREE_SUMMARY_NAME FROM DEGREE_PROGRAMS JOIN STUDENT_ENROLMENT ON DEGREE_PROGRAMS.DEGREE_PROGRAM_ID = STUDENT_ENROLMENT.DEGREE_PROGRAM_ID GROUP BY DEGREE_PROGRAMS.DEGREE_PROGRAM_ID ORDER BY COUNT(*) DESC LIMIT 1",test_spider
7532,What is the program id and the summary of the degree that has the most students enrolled?,"SELECT DEGREE_PROGRAMS.DEGREE_PROGRAM_ID , DEGREE_PROGRAMS.DEGREE_SUMMARY_NAME FROM DEGREE_PROGRAMS JOIN STUDENT_ENROLMENT ON DEGREE_PROGRAMS.DEGREE_PROGRAM_ID = STUDENT_ENROLMENT.DEGREE_PROGRAM_ID GROUP BY DEGREE_PROGRAMS.DEGREE_PROGRAM_ID ORDER BY COUNT(*) DESC LIMIT 1",test_spider
7533,"Which student has enrolled for the most times in any program? List the id, first name, middle name, last name, the number of enrollments and student id.","SELECT STUDENTS.STUDENT_ID , STUDENTS.FIRST_NAME , STUDENTS.MIDDLE_NAME , STUDENTS.LAST_NAME , COUNT(*) , STUDENTS.STUDENT_ID FROM STUDENTS JOIN STUDENT_ENROLMENT ON STUDENTS.STUDENT_ID = STUDENT_ENROLMENT.STUDENT_ID GROUP BY STUDENTS.STUDENT_ID ORDER BY COUNT(*) DESC LIMIT 1",test_spider
7534,"What is the first, middle, and last name, along with the id and number of enrollments, for the student who enrolled the most in any program?","SELECT STUDENTS.STUDENT_ID , STUDENTS.FIRST_NAME , STUDENTS.MIDDLE_NAME , STUDENTS.LAST_NAME , COUNT(*) , STUDENTS.STUDENT_ID FROM STUDENTS JOIN STUDENT_ENROLMENT ON STUDENTS.STUDENT_ID = STUDENT_ENROLMENT.STUDENT_ID GROUP BY STUDENTS.STUDENT_ID ORDER BY COUNT(*) DESC LIMIT 1",test_spider
7535,Which semesters do not have any student enrolled? List the semester name.,SELECT SEMESTER_NAME FROM SEMESTERS WHERE SEMESTER_ID NOT IN( SELECT SEMESTER_ID FROM STUDENT_ENROLMENT ),test_spider
7536,What is the name of the semester with no students enrolled?,SELECT SEMESTER_NAME FROM SEMESTERS WHERE SEMESTER_ID NOT IN( SELECT SEMESTER_ID FROM STUDENT_ENROLMENT ),test_spider
7537,What are all the course names of the courses which ever have students enrolled in?,SELECT DISTINCT COURSES.COURSE_NAME FROM COURSES JOIN STUDENT_ENROLMENT_COURSES ON COURSES.COURSE_ID = STUDENT_ENROLMENT_COURSES.COURSE_ID,test_spider
7538,What are the names of all courses that have some students enrolled?,SELECT DISTINCT COURSES.COURSE_NAME FROM COURSES JOIN STUDENT_ENROLMENT_COURSES ON COURSES.COURSE_ID = STUDENT_ENROLMENT_COURSES.COURSE_ID,test_spider
7539,What's the name of the course with most number of enrollments?,SELECT COURSES.COURSE_NAME FROM COURSES JOIN STUDENT_ENROLMENT_COURSES ON COURSES.COURSE_ID = STUDENT_ENROLMENT_COURSES.COURSE_ID GROUP BY COURSES.COURSE_NAME ORDER BY COUNT(*) DESC LIMIT 1,test_spider
7540,What is the name of the course with the most students enrolled?,SELECT COURSES.COURSE_NAME FROM COURSES JOIN STUDENT_ENROLMENT_COURSES ON COURSES.COURSE_ID = STUDENT_ENROLMENT_COURSES.COURSE_ID GROUP BY COURSES.COURSE_NAME ORDER BY COUNT(*) DESC LIMIT 1,test_spider
7541,Find the last name of the students who currently live in the state of North Carolina but have not registered in any degree program.,SELECT STUDENTS.LAST_NAME FROM STUDENTS JOIN ADDRESSES ON STUDENTS.CURRENT_ADDRESS_ID = ADDRESSES.ADDRESS_ID WHERE ADDRESSES.STATE_PROVINCE_COUNTY = 'NORTHCAROLINA' EXCEPT SELECT DISTINCT STUDENTS.LAST_NAME FROM STUDENTS JOIN STUDENT_ENROLMENT ON STUDENTS.STUDENT_ID = STUDENT_ENROLMENT.STUDENT_ID,test_spider
